"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Stat11",1.24365062538099e-43,1.42930700125537,0.283,0.094,4.19060514728379e-39,"12","Stat1"
"Akap131",2.42795464928833e-43,1.04201612208972,0.491,0.221,8.18123598624194e-39,"12","Akap13"
"Rbm34",8.80894692959043e-43,0.783320767891765,0.808,0.508,2.96826275739479e-38,"12","Rbm3"
"Iqgap12",1.379450653097e-42,0.776419990009598,0.833,0.564,4.64819692067566e-38,"12","Iqgap1"
"Shisa51",2.17090572882277e-42,1.25483771493149,0.318,0.114,7.31508394384119e-38,"12","Shisa5"
"Nasp2",2.36597638250081e-42,0.902023773362979,0.67,0.358,7.97239401847473e-38,"12","Nasp"
"Nsmce1",2.77341311305462e-42,1.26880908717293,0.346,0.13,9.34529282574886e-38,"12","Nsmce1"
"Orc62",1.28817005445614e-41,1.07017519226209,0.474,0.212,4.34061781549539e-37,"12","Orc6"
"Ppic",2.92550388468397e-41,1.22486587613821,0.318,0.115,9.85777788983111e-37,"12","Ppic"
"Psma15",3.29218559809444e-41,0.965819850904436,0.528,0.25,1.1093348591339e-36,"12","Psma1"
"Myh103",3.80252586734681e-41,0.898168855023377,0.542,0.252,1.28129911626118e-36,"12","Myh10"
"Ndufab14",6.07504332133359e-41,0.948250294736788,0.559,0.276,2.04704659755657e-36,"12","Ndufab1"
"Casp32",9.57890294094168e-41,1.10657528347592,0.392,0.157,3.22770713497971e-36,"12","Casp3"
"Ncapd3",1.30364347629272e-40,1.50711963699778,0.25,0.081,4.39275705771594e-36,"12","Ncapd3"
"Hmgn21",2.50610406971693e-40,1.36619907536783,0.278,0.095,8.44456827331817e-36,"12","Hmgn2"
"Tnnt23",2.80255188934918e-40,1.07527019114866,0.416,0.177,9.44347884635098e-36,"12","Tnnt2"
"Trim30d",2.83808067115446e-40,1.51203995904534,0.25,0.081,9.56319662952208e-36,"12","Trim30d"
"H3f3a4",3.6433923560769e-40,0.692281761516713,0.882,0.612,1.22767748830367e-35,"12","H3f3a"
"Cyp513",4.01081715289916e-40,1.00025154583197,0.466,0.205,1.3514849478409e-35,"12","Cyp51"
"Mfge82",8.93275963817288e-40,0.898827465266715,0.577,0.284,3.00998268767873e-35,"12","Mfge8"
"Ptms4",1.15284281599624e-39,1.05911543111136,0.441,0.195,3.88461915278093e-35,"12","Ptms"
"Itga54",1.34129544008307e-39,0.990479406934177,0.468,0.208,4.51962911490393e-35,"12","Itga5"
"Rfc41",2.32999919506226e-39,1.32719662745284,0.274,0.094,7.85116528768181e-35,"12","Rfc4"
"Cox6c5",4.23011830039109e-39,0.668953146645335,0.843,0.566,1.42538066249978e-34,"12","Cox6c"
"Tpx23",6.52646268990271e-39,1.03047179045792,0.373,0.151,2.19915686798962e-34,"12","Tpx2"
"Usp13",8.45260026723262e-39,0.996923393876181,0.462,0.205,2.8481881860467e-34,"12","Usp1"
"Trp533",1.6209876126134e-38,0.764451641201164,0.794,0.498,5.46207985946211e-34,"12","Trp53"
"Timm10b",1.6883194237134e-38,1.14890201019095,0.342,0.133,5.68896113014469e-34,"12","Timm10b"
"Gm118841",2.82591360761648e-38,1.05397365553819,0.431,0.191,9.52219849222448e-34,"12","Gm11884"
"Trappc12",3.37611922904512e-38,1.03679718600255,0.416,0.179,1.13761713541904e-33,"12","Trappc1"
"Nsd23",5.20872082001815e-38,1.03683422426015,0.553,0.287,1.75513056751331e-33,"12","Nsd2"
"Mrpl173",5.86844825217199e-38,0.974122727292038,0.474,0.217,1.97743232305187e-33,"12","Mrpl17"
"Ppp4c",1.21234280570134e-37,1.08192076398851,0.369,0.15,4.08511031809123e-33,"12","Ppp4c"
"Snrpd12",3.82173440073191e-37,0.85621982203364,0.647,0.354,1.28777162367062e-32,"12","Snrpd1"
"Edf14",4.40097240251295e-37,0.852966979985947,0.586,0.3,1.48295166075076e-32,"12","Edf1"
"Rfc33",8.40502363367098e-37,0.998053380967464,0.363,0.145,2.83215676360177e-32,"12","Rfc3"
"Tagln21",1.31725030350064e-36,0.701177471362904,0.823,0.567,4.43860662267576e-32,"12","Tagln2"
"Mmp144",1.35143405668133e-36,0.905234113769676,0.447,0.2,4.55379219739342e-32,"12","Mmp14"
"Tspan41",1.56737113206439e-36,1.12535592955173,0.353,0.143,5.28141376660417e-32,"12","Tspan4"
"Pkig",2.48446164439896e-36,1.29860545438904,0.274,0.098,8.37164195696673e-32,"12","Pkig"
"Rbp16",3.5701917393962e-36,0.735120826360191,0.72,0.412,1.20301180850694e-31,"12","Rbp1"
"Capg5",3.64124801507662e-36,0.880239658500619,0.598,0.328,1.22695493116022e-31,"12","Capg"
"Bgn2",7.04586493894579e-36,0.826243186981291,0.511,0.25,2.37417464982717e-31,"12","Bgn"
"S100a66",9.13989911924794e-36,0.396491979919494,0.994,0.948,3.07978040722179e-31,"12","S100a6"
"Psme22",9.27810314143325e-36,0.790268756977286,0.676,0.385,3.12634963453735e-31,"12","Psme2"
"Tm4sf13",1.1729027102706e-35,0.883536432912675,0.602,0.322,3.95221297252781e-31,"12","Tm4sf1"
"Plec5",1.22401698630898e-35,0.745756934080353,0.751,0.448,4.12444763706673e-31,"12","Plec"
"AU0202064",1.95280196068423e-35,0.933572443047316,0.353,0.144,6.58016148672157e-31,"12","AU020206"
"Psmd13",1.99580185657351e-35,0.993072207016912,0.371,0.155,6.72505393591009e-31,"12","Psmd13"
"Rps133",3.71304654828653e-35,0.366789052819295,0.992,0.95,1.25114816491063e-30,"12","Rps13"
"Trir2",3.74757893775364e-35,1.03163545251356,0.367,0.153,1.26278419886546e-30,"12","Trir"
"Sae12",7.9600191767626e-35,1.06257193460467,0.363,0.153,2.68220806180193e-30,"12","Sae1"
"Twist24",8.88182277147391e-35,0.982040927204864,0.454,0.213,2.99281900107585e-30,"12","Twist2"
"Bola2",1.33743135969614e-34,1.09485048908251,0.317,0.123,4.50660870963213e-30,"12","Bola2"
"Capns13",1.88304134320565e-34,0.721221054927906,0.678,0.382,6.34509611006575e-30,"12","Capns1"
"Sparc3",4.18455035701634e-34,0.755470309801029,0.627,0.34,1.41002608830023e-29,"12","Sparc"
"Tceal93",6.00819788695367e-34,0.867394480519189,0.505,0.247,2.02452235998791e-29,"12","Tceal9"
"Ppp2r2d",6.2703513792006e-34,1.08185043586308,0.342,0.139,2.11285760073544e-29,"12","Ppp2r2d"
"Prdx24",8.13686295202703e-34,0.747291269890437,0.571,0.292,2.74179734031503e-29,"12","Prdx2"
"Ucp2",1.26610147885301e-33,1.17241658274108,0.27,0.1,4.26625554314311e-29,"12","Ucp2"
"Cycs2",1.48667278897439e-33,0.806170265178074,0.619,0.343,5.00949262972812e-29,"12","Cycs"
"Elovl64",2.0568113561073e-33,0.968748546318378,0.379,0.163,6.93063154553915e-29,"12","Elovl6"
"Fosb5",2.2480741963434e-33,0.872152850568423,0.555,0.291,7.57511081199873e-29,"12","Fosb"
"Prim21",2.50330050124491e-33,1.19575520324961,0.287,0.11,8.43512136899485e-29,"12","Prim2"
"Pin12",3.73648120565631e-33,1.05278931616255,0.359,0.153,1.25904470705795e-28,"12","Pin1"
"Tpm25",4.49640025721587e-33,0.800441921070112,0.532,0.269,1.51510703067146e-28,"12","Tpm2"
"Hat11",5.1149278748247e-33,1.13679011293938,0.315,0.127,1.72352609670093e-28,"12","Hat1"
"Serpinf14",1.08371637605862e-32,0.818129899439481,0.433,0.199,3.65169070076714e-28,"12","Serpinf1"
"Hmga25",2.5896172108485e-32,0.451157869823392,0.973,0.839,8.72597415367511e-28,"12","Hmga2"
"Rad182",3.05905503699979e-32,1.25183644616862,0.268,0.102,1.03077918526745e-27,"12","Rad18"
"Pgls3",3.49465558916298e-32,0.900203271170348,0.377,0.164,1.17755914732436e-27,"12","Pgls"
"Nucks14",6.60170731948157e-32,0.734786357225759,0.614,0.327,2.22451129837251e-27,"12","Nucks1"
"Pmepa12",6.64196750857878e-32,0.536339641078146,0.905,0.717,2.23807737169071e-27,"12","Pmepa1"
"S100a115",8.28853989440842e-32,0.601238103400208,0.86,0.605,2.79290640281986e-27,"12","S100a11"
"Psmc33",8.8448216966011e-32,0.924126244898633,0.367,0.159,2.98035111888671e-27,"12","Psmc3"
"Rnh13",1.25180060840457e-31,0.865781625554486,0.447,0.212,4.21806733008003e-27,"12","Rnh1"
"Snrpd23",1.85571090240294e-31,0.825575311888286,0.561,0.299,6.25300345673696e-27,"12","Snrpd2"
"Hnrnpd4",2.30658483126198e-31,0.710132548719159,0.691,0.407,7.77226824742037e-27,"12","Hnrnpd"
"Banf12",3.06249010722336e-31,0.803521814686001,0.505,0.253,1.03193666652998e-26,"12","Banf1"
"Rnf2132",3.16162707508394e-31,1.00445455469899,0.404,0.189,1.06534185922028e-26,"12","Rnf213"
"Slc38a12",3.32712084179213e-31,1.06425370915469,0.334,0.142,1.12110663885027e-26,"12","Slc38a1"
"Psme13",3.69683760764594e-31,0.780644079108202,0.548,0.29,1.24568640027238e-26,"12","Psme1"
"Srsf34",8.73461110606193e-31,0.616846100097781,0.792,0.521,2.94321455829863e-26,"12","Srsf3"
"Mlec3",1.01631666800489e-30,1.03466439020987,0.369,0.168,3.42458064450929e-26,"12","Mlec"
"Fxyd52",1.45768025397235e-30,0.789452001397045,0.522,0.274,4.91179938378525e-26,"12","Fxyd5"
"Nme12",1.61979491970302e-30,0.763522102531326,0.59,0.318,5.45806096143131e-26,"12","Nme1"
"Tuba1a1",2.13287356148269e-30,0.634866432373422,0.862,0.639,7.18693075277206e-26,"12","Tuba1a"
"Col3a13",2.2228701042391e-30,0.742191218278514,0.383,0.171,7.49018310324408e-26,"12","Col3a1"
"Traf14",3.55684440170489e-30,0.915861415072411,0.363,0.161,1.19851428959848e-25,"12","Traf1"
"Anapc111",3.91665829716305e-30,0.829148900513517,0.404,0.186,1.31975717981206e-25,"12","Anapc11"
"Eno3",4.18467571174099e-30,1.12995874987914,0.254,0.097,1.41006832782824e-25,"12","Eno3"
"Has2",4.75198161845114e-30,1.07825029616623,0.297,0.122,1.6012277261533e-25,"12","Has2"
"Arhgap181",4.95082690257674e-30,1.11276876220379,0.26,0.099,1.66823063309226e-25,"12","Arhgap18"
"Lsm83",5.18609747287447e-30,0.875366125187015,0.447,0.22,1.74750740445978e-25,"12","Lsm8"
"Micos104",6.49405097750792e-30,0.780578644601696,0.503,0.26,2.18823541738107e-25,"12","Micos10"
"Mthfd21",1.85896576022085e-29,0.942059046720009,0.412,0.197,6.26397102564019e-25,"12","Mthfd2"
"Alcam4",2.24695193615401e-29,0.853724871081757,0.47,0.237,7.57132924406456e-25,"12","Alcam"
"Tmem176a5",2.37414446771274e-29,0.613069693910049,0.672,0.406,7.99991719840486e-25,"12","Tmem176a"
"Dock12",3.05175833451753e-29,0.960951400550627,0.361,0.163,1.02832048839903e-24,"12","Dock1"
"Uqcr115",3.38283604457519e-29,0.776565141820472,0.474,0.238,1.13988043358006e-24,"12","Uqcr11"
"Slbp2",5.72274269995157e-29,0.8470531813084,0.503,0.262,1.92833538017568e-24,"12","Slbp"
"4933412E12Rik1",9.44622746884045e-29,0.904874461005346,0.307,0.127,3.18300080790048e-24,"12","4933412E12Rik"
"Gsn2",1.10027155756837e-28,0.956473014531598,0.332,0.145,3.70747504038237e-24,"12","Gsn"
"Hnrnpa2b13",1.15234609506339e-28,0.544688483806141,0.899,0.685,3.88294540192559e-24,"12","Hnrnpa2b1"
"Ppp1r12a2",1.1537265831649e-28,0.440448327195083,0.967,0.824,3.88759709463243e-24,"12","Ppp1r12a"
"Arln4",1.4954018378352e-28,0.717208328208569,0.625,0.359,5.03890603276949e-24,"12","Arln"
"Atp5pf5",1.72516618618186e-28,0.700485457255077,0.608,0.341,5.81311998095839e-24,"12","Atp5pf"
"Rbbp42",2.08374510581881e-28,0.769289981870182,0.548,0.295,7.02138750856707e-24,"12","Rbbp4"
"Fus2",2.56013668117848e-28,0.639864646784428,0.769,0.493,8.62663656089899e-24,"12","Fus"
"Cxcl14",3.22301767804442e-28,0.748781762832859,0.612,0.363,1.08602803679385e-23,"12","Cxcl1"
"Ndufa134",3.90659713625798e-28,0.8462745961619,0.417,0.203,1.31636697103349e-23,"12","Ndufa13"
"Ndufa44",4.65779096376807e-28,0.584942521495985,0.816,0.579,1.56948924315129e-23,"12","Ndufa4"
"Polr2f2",6.05294671202875e-28,0.79487892894351,0.472,0.241,2.03960092408521e-23,"12","Polr2f"
"Nap1l42",6.84225084219143e-28,0.692110736906027,0.493,0.247,2.30556484378482e-23,"12","Nap1l4"
"Abtb22",3.47346428316954e-27,0.760999279233326,0.367,0.168,1.17041852485681e-22,"12","Abtb2"
"Ccdc343",3.94983072105004e-27,0.929595601079579,0.334,0.15,1.33093495976502e-22,"12","Ccdc34"
"Ssrp14",4.35651119083283e-27,0.683835505888533,0.515,0.267,1.46797001086303e-22,"12","Ssrp1"
"Tmsb103",5.79397877168414e-27,0.416492607503816,0.967,0.831,1.95233908690669e-22,"12","Tmsb10"
"Cct22",6.12075867276108e-27,0.365516879982203,0.986,0.924,2.06245084237357e-22,"12","Cct2"
"Raly4",6.48895630875878e-27,0.775030436805166,0.538,0.299,2.18651871779936e-22,"12","Raly"
"Hsd17b123",6.67495989032599e-27,0.843040665469717,0.398,0.193,2.24919448464425e-22,"12","Hsd17b12"
"Kalrn",8.43163199389726e-27,1.01979256943687,0.27,0.11,2.84112271666362e-22,"12","Kalrn"
"Alyref4",1.59590483279049e-26,0.723615632722833,0.551,0.308,5.37756092457084e-22,"12","Alyref"
"Dbf43",1.6111541876876e-26,0.801882082818918,0.357,0.163,5.42894515083214e-22,"12","Dbf4"
"Mapk31",1.66195404904451e-26,0.793743440098168,0.346,0.154,5.60012036366039e-22,"12","Mapk3"
"Smc1a4",1.70746235186323e-26,0.773792717260574,0.468,0.241,5.75346514083834e-22,"12","Smc1a"
"Srsf65",1.70991881911222e-26,0.776946710858749,0.443,0.223,5.76174245288054e-22,"12","Srsf6"
"Oat2",2.14129143031698e-26,0.759838811597948,0.408,0.197,7.2152956035961e-22,"12","Oat"
"Zc3hav11",2.20241095643809e-26,0.853823676351173,0.388,0.185,7.42124395881377e-22,"12","Zc3hav1"
"Mcm71",3.36955742315356e-26,1.1331564547573,0.258,0.105,1.13540606930582e-21,"12","Mcm7"
"Oaz14",4.01289177805195e-26,0.566642486330582,0.821,0.611,1.35218401353238e-21,"12","Oaz1"
"Nfkbia4",5.0134307424949e-26,0.264862212285854,0.897,0.652,1.68932562299108e-21,"12","Nfkbia"
"Mdm23",6.88730026755627e-26,0.534240081967127,0.905,0.713,2.32074469815576e-21,"12","Mdm2"
"Nedd81",9.29743421594328e-26,0.792017696717302,0.371,0.173,3.13286343340425e-21,"12","Nedd8"
"Cox5b4",9.61396910934622e-26,0.57032115381359,0.8,0.572,3.2395230310853e-21,"12","Cox5b"
"Rad213",1.38357810015456e-25,0.653845709174147,0.573,0.319,4.6621047662808e-21,"12","Rad21"
"Sik35",1.52211689867745e-25,0.657150649544073,0.536,0.292,5.12892510178355e-21,"12","Sik3"
"Sh3bgrl31",1.52684181804646e-25,0.854717780114966,0.357,0.167,5.14484619008936e-21,"12","Sh3bgrl3"
"Arhgef40",1.78018020239232e-25,0.927709413350028,0.287,0.123,5.99849520998116e-21,"12","Arhgef40"
"Rpn23",1.98705252242018e-25,0.727608313833542,0.517,0.279,6.69557217954705e-21,"12","Rpn2"
"Cpd",3.31497009518098e-25,0.974406972802346,0.274,0.116,1.11701232327218e-20,"12","Cpd"
"Timp25",3.67791049103782e-25,0.553845581370726,0.703,0.439,1.2393087190601e-20,"12","Timp2"
"Gnas2",3.97771218899899e-25,0.365502999867397,0.979,0.881,1.3403298992051e-20,"12","Gnas"
"Dhx94",4.10454572440259e-25,0.707585363057751,0.437,0.221,1.3830677272947e-20,"12","Dhx9"
"Pcdh73",4.56328931136102e-25,0.535345904068553,0.831,0.554,1.53764596635621e-20,"12","Pcdh7"
"Rpa3",4.6899565244555e-25,0.949867880619863,0.252,0.103,1.58032775048053e-20,"12","Rpa3"
"Ddost4",4.70106850878863e-25,0.78011255897297,0.487,0.259,1.58407204472142e-20,"12","Ddost"
"Atp5mf5",4.9454898429851e-25,0.601081528162928,0.713,0.455,1.66643225749226e-20,"12","Atp5mf"
"Casp8ap23",5.20868094991918e-25,0.736655170224268,0.489,0.259,1.75511713288477e-20,"12","Casp8ap2"
"Eif1ad1",5.63851995055978e-25,0.941039722426401,0.309,0.137,1.89995568254062e-20,"12","Eif1ad"
"Tslrn1",5.95478660138237e-25,0.809088723177086,0.299,0.131,2.0065248932018e-20,"12","Tslrn1"
"Hmgn13",7.23854779224498e-25,0.711724921024087,0.567,0.327,2.43910106407487e-20,"12","Hmgn1"
"Tmem1342",7.77805376541416e-25,0.787658193217848,0.383,0.186,2.62089299679396e-20,"12","Tmem134"
"Carhsp12",8.47888332896407e-25,0.922661634973929,0.332,0.155,2.85704452652773e-20,"12","Carhsp1"
"1810009A15Rik2",1.14983011493899e-24,0.855189983679318,0.386,0.193,3.87446755529843e-20,"12","1810009A15Rik"
"Emsy",1.30484251360736e-24,0.906911376347337,0.309,0.138,4.39679733385136e-20,"12","Emsy"
"Bub31",1.34688572475949e-24,0.859786965748018,0.353,0.168,4.53846613814959e-20,"12","Bub3"
"Ywhab5",1.69791905873683e-24,0.60093976972892,0.689,0.419,5.72130806031962e-20,"12","Ywhab"
"Lsm42",2.03361266720233e-24,0.849995041428155,0.351,0.169,6.85246124340499e-20,"12","Lsm4"
"Fbln24",2.26988251666529e-24,0.73970148125344,0.41,0.205,7.64859612815537e-20,"12","Fbln2"
"Cd444",2.39355812881574e-24,0.642929704848016,0.738,0.512,8.06533347085753e-20,"12","Cd44"
"Pcolce3",2.42103349690949e-24,0.759562713015584,0.431,0.221,8.15791447118623e-20,"12","Pcolce"
"Tsen342",2.47966782023178e-24,0.927149128081984,0.307,0.139,8.35548868705301e-20,"12","Tsen34"
"Cks23",3.55427828631825e-24,0.619556776745276,0.569,0.314,1.1976496113578e-19,"12","Cks2"
"Pomp2",5.25414226111909e-24,0.653997207011122,0.567,0.331,1.77043577630669e-19,"12","Pomp"
"Tmpo3",5.68808697056749e-24,0.833240728474233,0.4,0.205,1.91665778560242e-19,"12","Tmpo"
"Anp32e3",5.85576126454023e-24,0.639199764390191,0.596,0.357,1.97315731569948e-19,"12","Anp32e"
"E2f32",5.95085277959085e-24,0.765729608698882,0.404,0.203,2.00519935261093e-19,"12","E2f3"
"Tmem176b6",5.95983795990627e-24,0.47045250369439,0.765,0.499,2.00822699897002e-19,"12","Tmem176b"
"Tmem160",6.34496200325933e-24,1.02500895653497,0.26,0.111,2.13799839661826e-19,"12","Tmem160"
"Oasl21",7.2301063018627e-24,0.923368737952448,0.315,0.144,2.43625661947566e-19,"12","Oasl2"
"Arl4c5",7.4504138505016e-24,0.727324022399011,0.505,0.278,2.51049145106502e-19,"12","Arl4c"
"Creb51",7.73057918429092e-24,1.05098743247504,0.282,0.125,2.60489596193867e-19,"12","Creb5"
"Specc14",1.01461976130692e-23,0.67017716079726,0.517,0.29,3.41886274769979e-19,"12","Specc1"
"Tpm33",1.17616201681455e-23,0.556201619246277,0.784,0.543,3.9631955318583e-19,"12","Tpm3"
"Grip12",1.39970870083511e-23,0.704630030279135,0.379,0.188,4.71645843833399e-19,"12","Grip1"
"Prdx43",1.42279455668215e-23,0.719283648031978,0.416,0.209,4.79424853819616e-19,"12","Prdx4"
"Park75",1.50320809735448e-23,0.570758830603549,0.538,0.294,5.06521000484567e-19,"12","Park7"
"Cp3",1.91382928739094e-23,0.610747110787474,0.383,0.191,6.4488391667925e-19,"12","Cp"
"Macroh2a13",2.04125534951277e-23,0.594589719248976,0.505,0.273,6.87821402571823e-19,"12","Macroh2a1"
"Hpf1",2.24695484626929e-23,0.839011768956431,0.268,0.115,7.57133904998901e-19,"12","Hpf1"
"Psma43",2.26018975346618e-23,0.691798977635699,0.569,0.331,7.61593539327963e-19,"12","Psma4"
"4933436I20Rik5",2.74580793779215e-23,0.671034691561703,0.47,0.251,9.25227442718444e-19,"12","4933436I20Rik"
"Ndufa23",2.99699952116988e-23,0.63578323608309,0.546,0.31,1.0098689586534e-18,"12","Ndufa2"
"Swi53",3.34209860944824e-23,0.589152475660815,0.621,0.364,1.12615354743968e-18,"12","Swi5"
"Cttn3",3.95226103227274e-23,0.790108350887135,0.361,0.178,1.33175387743462e-18,"12","Cttn"
"Snrpf3",4.15393608465936e-23,0.797384990635328,0.445,0.242,1.39971030308682e-18,"12","Snrpf"
"Ctsb4",4.87279833898348e-23,0.69195440822418,0.567,0.332,1.64193812830387e-18,"12","Ctsb"
"Tmem126a",6.14898406820883e-23,0.812841538891836,0.303,0.137,2.07196167162365e-18,"12","Tmem126a"
"Cdk5rap22",6.51155928861822e-23,0.908033832902227,0.33,0.158,2.19413501789279e-18,"12","Cdk5rap2"
"Aig11",6.59870200166306e-23,0.803342943256041,0.328,0.156,2.22349862648039e-18,"12","Aig1"
"Ninj12",7.77253180569252e-23,0.708815523338613,0.414,0.211,2.61903231724615e-18,"12","Ninj1"
"Uaca",8.68529659920789e-23,0.905165354214913,0.26,0.112,2.92659754206909e-18,"12","Uaca"
"H2aj2",8.96411349441818e-23,0.6315694553629,0.579,0.341,3.02054768307915e-18,"12","H2aj"
"Tapbp5",9.76476096433774e-23,0.668450326532538,0.45,0.237,3.29033385454324e-18,"12","Tapbp"
"Ctsl2",1.09222771104383e-22,0.392755854339912,0.971,0.857,3.68037049513329e-18,"12","Ctsl"
"Mtpn1",1.18750204920066e-22,0.713249920137774,0.594,0.368,4.00140690498653e-18,"12","Mtpn"
"Ncaph23",1.21968965806443e-22,0.725912563560089,0.421,0.219,4.1098662718139e-18,"12","Ncaph2"
"Actn44",1.27267491773143e-22,0.762914802322768,0.435,0.233,4.28840540278783e-18,"12","Actn4"
"Rangap13",1.37184077456641e-22,0.784550936165942,0.404,0.209,4.62255467397897e-18,"12","Rangap1"
"Ndufb72",1.40511706844827e-22,0.682473546563155,0.357,0.171,4.7346824738433e-18,"12","Ndufb7"
"Sec11a2",1.5135186390765e-22,0.661153493458427,0.431,0.222,5.09995240623217e-18,"12","Sec11a"
"Clic42",1.6321888786426e-22,0.790440433286307,0.359,0.178,5.49982364547411e-18,"12","Clic4"
"Furin",2.23756302844462e-22,0.859859142382554,0.311,0.146,7.539692380647e-18,"12","Furin"
"Ubald23",2.27767550407964e-22,0.730299622562062,0.427,0.226,7.67485537854676e-18,"12","Ubald2"
"Otud42",2.95179452987107e-22,0.754477552366553,0.419,0.219,9.94636684785356e-18,"12","Otud4"
"Cnpy25",3.16686654697907e-22,0.672223225854062,0.429,0.223,1.06710735167007e-17,"12","Cnpy2"
"Taldo13",4.07640597400606e-22,0.711540949234261,0.414,0.217,1.37358575700108e-17,"12","Taldo1"
"Snu131",4.14857969705476e-22,0.541744239273098,0.794,0.566,1.39790541471957e-17,"12","Snu13"
"Csgalnact1",4.15030975680215e-22,0.807732241015377,0.301,0.14,1.39848837565205e-17,"12","Csgalnact1"
"Psmc42",5.26536119200531e-22,0.829906327465542,0.334,0.16,1.77421610725811e-17,"12","Psmc4"
"Mdh15",6.34491873002542e-22,0.609202526905281,0.542,0.309,2.13798381526936e-17,"12","Mdh1"
"Smc32",6.99853304764473e-22,0.533819984417812,0.726,0.512,2.35822569573437e-17,"12","Smc3"
"Ssr43",1.10140595884933e-21,0.584428247585741,0.6,0.36,3.71129751893869e-17,"12","Ssr4"
"Ptges3",1.30045208461522e-21,0.57094509248089,0.584,0.344,4.38200334431944e-17,"12","Ptges"
"Rps15a3",1.58644682612025e-21,0.254243949347403,0.998,0.964,5.3456912252948e-17,"12","Rps15a"
"Uqcr104",1.59026256822598e-21,0.589107071131917,0.594,0.356,5.35854874989426e-17,"12","Uqcr10"
"Tial1",1.72204893694899e-21,0.816710535824844,0.315,0.151,5.80261609794331e-17,"12","Tial1"
"Mesd2",1.91770551756955e-21,0.703615382012444,0.394,0.202,6.46190051200234e-17,"12","Mesd"
"Vim5",2.00879540028495e-21,0.321081954670391,0.992,0.906,6.76883698080016e-17,"12","Vim"
"Sec61g3",2.05707403236728e-21,0.431919786777168,0.891,0.74,6.93151665946477e-17,"12","Sec61g"
"Tssc4",2.08908027541477e-21,0.934035116746627,0.254,0.111,7.0393648960376e-17,"12","Tssc4"
"Dennd2a",2.23973035558558e-21,0.78702720699354,0.283,0.129,7.54699540618119e-17,"12","Dennd2a"
"Timp12",2.33170437239471e-21,0.630384458902348,0.35,0.173,7.85691105322122e-17,"12","Timp1"
"Cox8a2",2.41231128828798e-21,0.474858782906188,0.868,0.706,8.12852411701519e-17,"12","Cox8a"
"Kdelr23",2.89620649061042e-21,0.615799803834686,0.573,0.34,9.75905739076087e-17,"12","Kdelr2"
"Uvrag",2.90545662082252e-21,0.831334329723243,0.295,0.137,9.79022662952356e-17,"12","Uvrag"
"Tceal8",3.00078999899689e-21,0.708258894011748,0.388,0.199,1.01114619806199e-16,"12","Tceal8"
"Nudc2",3.25330327351939e-21,0.72044075583464,0.365,0.183,1.09623307104509e-16,"12","Nudc"
"Aebp14",3.28056459763819e-21,0.442377115360561,0.771,0.495,1.10541904682016e-16,"12","Aebp1"
"Cdk42",3.47982734639461e-21,0.560629298924176,0.703,0.457,1.17256262264113e-16,"12","Cdk4"
"Tpm42",3.70355615380165e-21,0.618908571934376,0.55,0.323,1.24795028158501e-16,"12","Tpm4"
"Mrpl332",4.1958563205784e-21,0.546222303643404,0.629,0.383,1.4138357457821e-16,"12","Mrpl33"
"Arid5a",4.46323904671506e-21,0.833537545331826,0.27,0.121,1.50393302918111e-16,"12","Arid5a"
"Lsm62",6.39324394413051e-21,0.852648979144411,0.278,0.128,2.15426747941422e-16,"12","Lsm6"
"Bcl7c",7.04312358158825e-21,0.798761528614249,0.305,0.145,2.37325092205198e-16,"12","Bcl7c"
"Mcmbp",7.75230272778481e-21,0.692172089739015,0.35,0.173,2.61221592715437e-16,"12","Mcmbp"
"Atp5if13",8.34788716610821e-21,0.596073511903894,0.534,0.311,2.81290405949182e-16,"12","Atp5if1"
"Rigi",1.01628596500295e-20,0.905074956991295,0.254,0.114,3.42447718767395e-16,"12","Rigi"
"Acat1",1.1718485591701e-20,0.863954550340891,0.285,0.133,3.94866090497958e-16,"12","Acat1"
"Nup982",1.20189640804102e-20,0.703011760613503,0.404,0.212,4.04991013653501e-16,"12","Nup98"
"Lmna4",1.84823443659763e-20,0.431190511666192,0.876,0.708,6.22781075755939e-16,"12","Lmna"
"Sfpq3",2.01420602260274e-20,0.520384391651885,0.705,0.462,6.7870686137622e-16,"12","Sfpq"
"Dynll14",2.01697949339652e-20,0.492936476339622,0.788,0.589,6.79641410094892e-16,"12","Dynll1"
"Selenof4",2.1976950399342e-20,0.525708800984754,0.635,0.394,7.40535320656228e-16,"12","Selenof"
"Jun6",2.44700626685848e-20,0.423442911249639,0.891,0.673,8.24543231680634e-16,"12","Jun"
"Odc14",2.69455703592577e-20,0.564875171060018,0.563,0.334,9.07957938825549e-16,"12","Odc1"
"Cald13",3.44574978876565e-20,0.412513911980557,0.911,0.745,1.16107984882247e-15,"12","Cald1"
"Thap121",3.45689765324952e-20,0.753024066096231,0.313,0.151,1.16483623323896e-15,"12","Thap12"
"Cpsf64",3.63627472408515e-20,0.475717666683195,0.697,0.451,1.22527913102773e-15,"12","Cpsf6"
"Col4a2",4.04063930124411e-20,0.806058100455242,0.27,0.124,1.36153381894721e-15,"12","Col4a2"
"Mlf1",4.27757741866003e-20,0.875181288187405,0.254,0.115,1.44137248699169e-15,"12","Mlf1"
"Hnrnpl3",4.81303523693417e-20,0.536918235306091,0.544,0.318,1.62180035343734e-15,"12","Hnrnpl"
