"","logFC","logCPM","F","PValue","FDR"
"LOC105374921",2.32088832952829,1.35279156937372,23.6760398179069,0.000260159274722382,0.264285939080047
"LOC124904913",1.21373993073978,5.07397491296193,23.2411242514659,0.000281609605700421,0.281227762167268
"ASPM",-2.0970340871901,3.84370960585005,23.0970244878393,0.000289628909853172,0.284415589475815
"SERPINB7",2.93228830918964,0.580358301636029,22.3660511872164,0.000303103955315478,0.29276860733095
"CSTA",0.931688908127958,6.85788374739691,22.61731878036,0.000317989637449511,0.302192732879438
"IGFBP3",1.13230847749352,8.21662775110517,22.0741196311202,0.000354120144572634,0.331186649495549
"DIAPH3",-2.0460224433035,3.41719328754851,21.8523987219054,0.000370339278456239,0.340943598228775
"DTX2",1.21098822945277,4.52437016271962,21.742977720419,0.000378466485584548,0.343065312779101
"IL1A",0.841358674916039,8.24000429429111,21.505099520744,0.000397116175795451,0.352130639827856
"ITGB1-DT",1.71598867692275,3.50888492403535,21.4653118297215,0.000400420109783882,0.352130639827856
"CYMP",2.74661569031522,0.704963076412689,21.0431292696448,0.000413782579411922,0.358530434984565
"TTC9",1.64822225895669,3.87246396359661,20.9657139715363,0.000443539698398137,0.377073009651562
"SERPINB10",1.70215135000374,2.70303109961144,20.9198786877678,0.000447982190692623,0.377073009651562
"PLAU",1.08811011578266,8.48633621481916,20.7757664353418,0.000461274818207566,0.382793130828025
"PKMYT1",-2.81724807201032,1.36191391169742,20.5227254770519,0.000479643099093173,0.383452176354524
"CSF2",1.95463514500562,2.53456686392032,20.5781355533416,0.00048121487469614,0.383452176354524
"CA12",-1.46734671813146,3.76395399488736,20.3945386153282,0.000499564580352841,0.383452176354524
"PRDM1",1.08812206617369,6.36916298532933,20.3809006033108,0.000500939178163649,0.383452176354524
"CDC20",-1.90188781188031,2.64275030888625,20.3575987441869,0.000503969599320522,0.383452176354524
"FUT8",0.996712172892229,4.71477860683185,20.3080999385011,0.000508684025443311,0.383452176354524
"LIPH",1.38288773009228,5.78770179039505,20.1389057094303,0.000527180420509719,0.383452176354524
"UBE2C",-1.91341507086786,3.64703014590897,20.0752034134936,0.000534451789361267,0.383452176354524
"SPATA22",1.76171606740744,1.6944517474111,20.0456816676038,0.000539809375547704,0.383452176354524
"KIF13A",-0.993142052571378,6.70891363471857,20.0259035668812,0.000539965412734382,0.383452176354524
"NCF2",1.26413688530928,2.94736859643734,19.964757720109,0.000547180254495005,0.383452176354524
